Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
111174,HO domestic physical abuse,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,14XD100,"","","",1,1,read
108055,Non-accidental traumatic head injury to child,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,SN55600,"","","",1,3,read
109715,Female genital mutilation type I - WHO classification,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,K578000,"","","",1,1,read
110502,H/O: FGM between 1 and under 5 years of age,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,15K2.00,"","","",1,1,read
110503,H/O: FGM between 5 and under 10 years of age,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,15K3.00,"","","",1,1,read
109213,Victim of sexual harassment,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,14X6000,"","","",1,1,read
63822,Child battering or other maltreatment by person NOS,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL7z.00,"","","",1,3,read
111275,HO domestic sexual abuse,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,14XD200,"","","",1,1,read
58830,[V]Child battering,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV61211,"","","",1,1,read
43307,"Battered man, unspecified",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,SN56200,"","","",1,1,read
60515,Child prostitute,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,0AK3.00,"","","",1,1,read
110501,H/O: female genital mutilation under 1 year of age,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,15K1.00,"","","",1,1,read
110504,H/O: FGM between 10 and under 15 years of age,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,15K4.00,"","","",1,1,read
66514,Homicide,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL9..00,Home,"","",1,1,read
110500,Country in which patient underwent female genital mutilation,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,15L..00,"","","",1,1,read
110499,Discussion about health implications of FGM,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,67DQ100,"","","",1,3,read
108868,Female genital mutilation type III - WHO classification,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,K578200,"","","",1,1,read
70764,"[X]Other maltreatment syndromes, by acquaintance or friend",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N2.00,"","","",1,1,read
110507,Female genital mutilation type IV - WHO classification,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,K578300,"","","",1,1,read
110506,H/O: female genital mutilation at 18 years of age or over,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,15K6.00,"","","",1,1,read
73101,[X]Sexual assault by bodily force occurrn resident instit'n,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3L1.00,Residential institution,"","",1,1,read
108114,"[X]Maltreatment, by parent",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3P1.00,"","","",1,1,read
49606,[X]Sexual assault by bodil forc occ sch oth ins/pub adm area,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3L2.00,"","","",1,1,read
67173,Child abuse investigation,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,Z352.11,"","","",1,3,read
110505,H/O: FGM between 15 and under 18 years of age,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,15K5.00,"","","",1,1,read
60116,[X]Assault by unspecif chemical/noxious substance occ home,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U350.00,Home,"","",1,1,read
57258,"[X]Other maltreatment syndromes, by other specified persons",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3Ny.00,"","","",1,1,read
56797,Assassination attempt NOS,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TLxz100,"","","",1,1,read
91601,Assassination successful NOS,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TLxz200,"","","",1,1,read
101537,[X]Assault by push/plac victm befor movng obj occurrn home,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3H0.00,Home,"","",1,1,read
104695,[X]Maltreatment,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3P..00,"","","",1,1,read
110598,"[X]Maltreatment, by acquaintance or friend",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3P2.00,"","","",1,1,read
71743,"[X]Other maltreatment syndromes, by official authorities",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N3.00,"","","",1,1,read
109315,"[X]Other maltreatment syndromes, by unspecified person",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3Nz.00,"","","",1,1,read
52024,At risk of emotional/psychological abuse,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,13ZR.00,"","","","",1,read
93410,Victim of bullying when not in school,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,13Za.00,"","","","",1,read
50083,H/O: psychological trauma,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,1468.00,"","","","",1,read
41027,At risk of discriminatory abuse,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,13ZS.00,"","","","",1,read
58614,Racial abuse counselling,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,Z414.00,"","","","",1,read
61002,Alleged perpetrator of emotional abuse,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,14XB.00,"","","","",2,read
55533,[V]Inappropriat parental press+oth abn qualities/upbringing,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV4H500,"","","","",1,read
60155,[V]FH of mental abuse to sibling by family member,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV19H00,"","","","",1,read
65893,[V]Family history of mental abuse to sibling,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV19G00,"","","","",1,read
111290,At risk of psychological abuse,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,13ZZ100,"","","","",1,read
111446,History of domestic emotional abuse,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,14XD000,"","","","",1,read
111256,[X]Inapprop parental pressure & oth abnorm quals upbringing,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZVu4C00,"","","","",1,read
32757,At risk of neglect by others,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,13ZV.00,"","","","",1,read
30652,O/E - signs of drug withdrawal,CM2,NAS/FASD,"CM NOS, incl. physical or sexual abuse",CM,CM,222N.00,"","","","",1,read
32578,[V]No able carer in household,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV60400,"","","","",1,read
3192,Exhaustion due to exposure,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,SN44.00,"","","","",1,read
105305,Discussion about hygiene,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,67D6.00,"","","","",1,read
27306,Deprived childhood,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,13WD.00,"","","","",1,read
106936,DNA child and adolescent mental health service appointment,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,9N4N000,"","","","",1,read
43397,Found wandering the streets,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,Z7CCC00,"","","","",1,read
52044,A/N care: poor A/N attender,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,6252.00,"","","","",3,read
45265,[V]Insufficient social insurance and welfare support,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV4E400,"","","","",1,read
107302,Suspected victim of child neglect,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,1J32.00,"","","","",3,read
43796,[V]Personal history of nutritional deficiency,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV12100,"","","","",1,read
23517,Unwanted child,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,13H7.11,"","","","",1,read
51623,Effects of thirst,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,SN43.00,"","","","",1,read
48649,Hallucinogen poisoning,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,SL96.00,"","","","",1,read
35148,[V]Loss of love relationship in childhood,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV4G000,"","","","",1,read
61271,Unable to obtain food,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZM19200,"","","","",1,read
16497,Suffocation by bedclothes,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,SN47200,"","","","",1,read
48278,"Effect of deprivation, unspecified",CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,SN4X.00,"","","","",1,read
108042,Did not attend CAMHS return appointment,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,9N4N300,"","","","",1,read
108691,Did not attend CAMHS choice appointment,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,9N4N100,"","","","",1,read
23684,[V]Schooling unavailable and unattainable,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV4A100,"","","","",1,read
62205,Number of changes of school,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZP73.00,"","","","",1,read
108550,Did not attend CAMHS partnership appointment,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,9N4N200,"","","","",1,read
106997,[D]Insufficient intake of food and water due to self neglect,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,R037.00,"","","","",1,read
55405,[V]Lack of learning and play experience,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV4H600,"","","","",1,read
95029,Accident due to neglect of elderly person,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TE40300,"","","","",1,read
109633,Delay in care due to missed communication,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,9j4..00,"","","","",1,read
62314,"Injury ?accidental, poisoning by other spec drug/medicament",CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TN04.00,"","","","",1,read
57472,[X]Accident poison/exposure to psychotropic drug at home,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U1A4000,"","","","",1,read
100656,Unwanted child,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,Z22A911,"","","","",1,read
71360,"[X]Lack of food, occurrence at home",CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U1B3000,"","","","",1,read
111795,"[X]Lack of food, occurrence in residential institution",CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U1B3100,"","","","",1,read
100066,"[X]Lack of food, occurrence on street and highway",CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U1B3400,"","","","",1,read
107927,"[X]Lack of water, occurrence in residential institution",CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U1B4100,"","","","",1,read
63765,Accident due to neglect of helpless person,CM2,Neglect incl. emotional/psychological abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TE40.12,"","","","",1,read
56697,Fetus and newborn afect by mat use of nutritional chem subs,CM2,NAS/FASD,"CM NOS, incl. physical or sexual abuse",CM,CM,Q041.00,"","","","",3,read
8106,[V] Bullying of child,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,ZV4G700,"","","",1,2,read
10074,History of emotional abuse,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,14X2.00,"","","",1,1,read
48546,Victim of emotional abuse,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,14X7.00,"","","",1,1,read
40785,Emotional abuse of child,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,SN55012,"","","",1,3,read
27405,Emotional maltreatment of child,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,SN55000,"","","",1,3,read
16643,Emotional deprivation of child,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,SN55011,"","","",1,3,read
37981,Verbal abuse counselling,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,Z413.00,"","","",1,1,read
111500,Victim of psychological abuse,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,14XJ.00,"","","",1,1,read
69792,[V]Sexual discrimination,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,ZV62414,"","","",1,1,read
40161,[V]Hostility towards and scapegoating of child,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,ZV4H200,"","","",1,3,read
111446,HO domestic emotional abuse,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,14XD000,"","","",1,1,read
98498,Parental withholding from school,CM3,Family is cause for concern,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,13Zn.00,"","","",1,3,read
26686,Neonatal Abstinence Syndrome,CM3,NAS/FASD,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,Q485200,"","","",1,3,read
31434,[X]Neglect and abandonment,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,U3M..00,"","","",1,1,read
104377,Child protection category neglect,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,13WT400,"","","",1,1,read
8031,Neglect affecting child NEC,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,SN55z13,"","","",1,3,read
9749,[V]Child neglect,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,ZV61212,"","","",1,3,read
23945,Fetal alcohol syndrome,CM3,NAS/FASD,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,PK80.00,"","","",1,3,read
30311,Neonat withdrawal symptom from mat use of drug of addiction,CM3,NAS/FASD,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,Q485000,"","","",1,3,read
8870,Maternal drug abuse,CM3,NAS/FASD,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,63C6.00,"","","",1,3,read
25192,Neglect or abandonment,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,SN57000,"","","",1,1,read
28520,[V]Emotional neglect of child,CM3,Neglect incl. emotional/psychological abuse,Neglect (incl. NAS/FASD) and emotional/psychological abuse,CM,CM,ZV4H300,"","","",1,3,read
