code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
d_10787	Parnate 10mg Tablet (Goldshield Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_10948	Dosulepin 75mg/5ml oral solution sugar free	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_114	Lofepramine 70mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1169	Prothiaden 25mg capsules (Teofarma)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_11956	Norval 20mg Tablet (Bencard)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_11963	Limbitrol 10 Capsule (Roche Products Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1208	Triptafen tablets (AMCo)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12123	Faverin 100mg tablets (Mylan)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12125	Sinequan 50mg capsules (Pfizer Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12129	Sinequan 25mg capsules (Pfizer Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12192	Norval 30mg Tablet (Bencard)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12194	NORTRIPTYLINE 10 MG ELI	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12207	Isocarboxazid 10mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1222	Venlafaxine 75mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12221	Pacitron 500mg Tablet (Rorer Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12368	Norval 10mg Tablet (Bencard)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_12503	Marplan 10mg Tablet (Cambridge Laboratories Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1310	Imipramine 10mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_13237	Venlafaxine 37.5mg/5ml oral suspension	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1397	Paroxetine 30mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_14519	Sinequan 75mg capsules (Pfizer Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_14521	SINEQUAN 15 MG TAB	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1453	Triptafen m 2mg+10mg Tablet (Goldshield Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_14534	Limbitrol 5 Capsule (Roche Products Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_14578	Nortriptyline 30mg / Fluphenazine 1.5mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1474	Efexor XL 75mg capsules (Pfizer Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_14740	Oxactin 20mg capsules (Discovery Pharmaceuticals)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_15163	Edronax 4mg tablets (Pfizer Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_15268	Zispin SolTab 45mg orodispersible tablets (Merck Sharp & Dohme Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_15632	Dothapax 75 tablets (Ashbourne Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1575	Seroxat 30mg tablets (GlaxoSmithKline UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1612	Lustral 50mg tablets (Pfizer Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_16154	Mirtazapine 15mg/ml oral solution sugar free	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_16323	Perphenazine 2mg with Amitriptyline 10mg tablet	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1712	Cipramil 20mg tablets (Lundbeck Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1809	Imipramine 25mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_182	Tryptizol 10mg/ml Injection (Merck Sharp & Dohme Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_18342	Amitriptyline 25mg / Chlordiazepoxide 10mg capsules	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1888	Amitriptyline 50mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_19168	Dosulepin 25mg/5ml mixture	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_19183	Fluoxetine 20mg capsules (A A H Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_19186	Dosulepin 75mg tablets (Actavis UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_1940	Dothapax 25 capsules (Ashbourne Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_19470	Fluoxetine 20mg capsules (Ranbaxy (UK) Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_19779	Amitriptyline 10mg/ml injection	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_20026	Domical 25mg Tablet (Berk Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_20152	Escitalopram 10mg/ml oral drops sugar free	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2039	Trimipramine 25mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_20504	Optimax wv Tablet (E. Merck)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_20571	Fluphenazine with nortriptyline 500microgramswith10mg Tablet	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_20715	LIMBITROL 5	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2093	Gamanil 70mg tablets (Merck Serono Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_21081	Amitriptyline 12.5mg / Chlordiazepoxide 5mg capsules	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_21157	Thaden 75mg tablets (Opus Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_21819	Prepadine 75mg tablets (Teva UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_21820	Prepadine 25mg capsules (Teva UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_22	Fluoxetine 20mg capsules	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_22070	Amitriptyline 10mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2290	Fluvoxamine 100mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2320	Prothiaden 75mg tablets (Teofarma)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_23334	FAVERIN	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_23426	Dosulepin 25mg capsules (A A H Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2356	Reboxetine 4mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2408	Cipramil 40mg tablets (Lundbeck Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_24134	Amitriptyline 25mg tablets (Kent Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_24141	Amitriptyline 10mg tablets (Actavis UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_24145	Amitriptyline 25mg tablets (Actavis UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_24147	Amitriptyline 25mg tablets (Teva UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_24152	Amitriptyline 10mg tablets (Teva UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_24680	Elavil 10mg Tablet (DDSA Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_24890	Trifluoperazine with tranylcypromine 1mg + 10mg Tablet	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_25045	TRIMIPRAMINE	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_25085	TRIMIPRAMINE	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_252	Prozac 20mg/5ml liquid (Eli Lilly and Company Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2525	Amitriptyline 75mg modified-release capsules	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2531	Surmontil 50mg capsules (Sanofi)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2532	Surmontil 25mg tablets (Sanofi)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2533	TRIMIPRAMINE 50 MG TAB	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_25444	Lomont 70mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2548	Fluoxetine 20mg/5ml oral solution	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2579	Tofranil 10mg Tablet (Novartis Pharmaceuticals UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_26016	Citalopram 20mg tablets (Sandoz Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_26056	Cipralex 10mg/ml oral drops (Lundbeck Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2617	Venlafaxine 50mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_26213	Domical 10mg Tablet (Berk Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2654	Venlafaxine 150mg modified-release capsules	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_27008	Domical 50mg Tablet (Berk Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_27565	FLUANXOL	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2880	Fluvoxamine 50mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2883	Moclobemide 150mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_2897	Faverin 50mg tablets (Mylan)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_29756	Paxoran 20mg Tablet (Ranbaxy (UK) Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_29786	Ranflutin 20mg capsules (Ranbaxy (UK) Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_29875	Dosulepin 25mg capsules (Mylan)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_301	Venlafaxine 37.5mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_30258	Fluoxetine 20mg/5ml oral solution (Teva UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_30375	Anafranil 25mg/2ml solution for injection ampoules (Novartis Pharmaceuticals UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_30376	Thaden 25mg capsules (Opus Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_3083	Mianserin 10mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_31168	MIRTAZAPINE	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_31824	Dosulepin 25mg capsules (IVAX Pharmaceuticals UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_31826	Dosulepin 75mg tablets (IVAX Pharmaceuticals UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_3183	Nortriptyline 10mg tablets	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_3194	Clomipramine 10mg capsules	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_3196	Trimipramine 50mg capsules	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_32121	Dosulepin 75mg tablets (A A H Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_32401	Sertraline 50mg tablets (A A H Pharmaceuticals Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_32439	Amitriptyline 25mg Tablet (Sussex Pharmaceutical Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_32546	Paxoran 10mg Tablet (Ranbaxy (UK) Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_32848	Citalopram 10mg tablets (Actavis UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_32863	Imipramine 10mg tablets (Teva UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
d_32899	Paroxetine 20mg tablets (Actavis UK Ltd)	Antidepressant	Depression (incl. antidepressant algorithm)	Depression	Mental health problem				prodcode	2
